1	4.0129199505	2.8786787987	2.9992407322	2.6900475740
2	4.0129199505	2.8786787987	1.4979007959	1.3445616245
3	4.0129199505	2.8786787987	1.4218324518	1.2690632264
4	4.0129199505	2.8786787987	1.0967647314	1.1822988689
	
	
	
