492	31	0,0023	102,0192
502	31	0,0022	102,7126
2	41	0,2946	100,8898
12	41	0,0558	100,0159
22	41	0,0296	98,3402
32	41	0,0204	101,6655
42	41	0,0155	101,9574
52	41	0,0124	97,8954
62	41	0,0104	100,7581
72	41	0,0091	98,7483
82	41	0,0081	100,6542
92	41	0,0072	98,6521
102	41	0,0064	101,0088
112	41	0,0058	99,0908
122	41	0,0065	99,1495
132	41	0,0056	98,6625
142	41	0,0054	97,8761
152	41	0,0053	100,6699
162	41	0,0049	98,6229
172	41	0,0046	100,7604
182	41	0,0044	100,0575
192	41	0,0045	102,361
202	41	0,004	98,9041
212	41	0,0039	100,2346
222	41	0,0036	101,0995
232	41	0,0035	98,0698
242	41	0,0034	99,8606
252	41	0,0032	100,4661
262	41	0,0031	102,225
272	41	0,003	99,7576
282	41	0,003	99,1847
292	41	0,0029	101,7407
302	41	0,0027	99,6752
312	41	0,0026	97,5187
322	41	0,0025	99,2272
332	41	0,0025	100,4944
342	41	0,0024	101,6684
352	41	0,0024	98,6718
362	41	0,0023	100,8792
372	41	0,0022	99,917
382	41	0,0022	99,9118
392	41	0,0021	99,0269
402	41	0,0021	101,0621
412	41	0,0021	98,4148
422	41	0,002	100,6109
432	41	0,0019	97,7062
442	41	0,0019	99,5717
452	41	0,0018	100,9819
462	41	0,0019	100,8718
472	41	0,0018	100,6898
482	41	0,0018	99,2373
492	41	0,0017	98,4248
502	41	0,0017	100,7992
2	51	0,2532	100,6804
12	51	0,0444	101,1777
22	51	0,0237	99,1583
32	51	0,0164	101,2145
42	51	0,0125	98,5211
52	51	0,01	102,1134
62	51	0,0084	100,9315
72	51	0,0075	100,7725
82	51	0,0065	98,7932
92	51	0,0069	100,1677
102	51	0,0057	97,9435
112	51	0,0053	98,8078
122	51	0,0053	101,8919
132	51	0,0049	100,9357
142	51	0,0047	97,973
152	51	0,0043	98,0604
162	51	0,004	99,3118
172	51	0,0038	100,3867
182	51	0,0037	100,4696
192	51	0,0036	100,8363
202	51	0,0033	98,9471
212	51	0,0032	101,382
222	51	0,003	98,9448
232	51	0,0029	99,1509
242	51	0,0027	98,4514
252	51	0,0026	102,4245
262	51	0,0025	97,5204
272	51	0,0025	101,6394
282	51	0,0024	99,1597
292	51	0,0023	98,4432
302	51	0,0022	99,6846
312	51	0,0021	102,2951
322	51	0,0021	102,097
332	51	0,002	101,326
342	51	0,002	100,997
352	51	0,002	98,1076
362	51	0,0019	100,9308
372	51	0,0018	99,421
382	51	0,0018	101,3728
392	51	0,0018	102,2167
402	51	0,0017	102,0827
412	51	0,0017	101,8116
422	51	0,0016	98,5193
432	51	0,0016	101,4696
442	51	0,0016	100,2415
452	51	0,0015	98,9879
462	51	0,0015	102,0265
472	51	0,0015	102,0495
482	51	0,0015	101,8714
492	51	0,0014	99,9921
502	51	0,0014	100,6093
2	61	0,2283	98,3505
12	61	0,0367	98,8897
22	61	0,0201	101,8367
32	61	0,0137	99,9728
42	61	0,0108	99,8267
52	61	0,0084	101,7536
62	61	0,0086	99,9864
72	61	0,0065	98,9607
82	61	0,0054	98,4069
92	61	0,0048	100,9262
102	61	0,0052	101,1428
112	61	0,0048	98,1997
122	61	0,0044	100,5201
132	61	0,0041	99,966
142	61	0,0039	101,6948
152	61	0,0038	101,1244
162	61	0,0034	98,3943
172	61	0,0033	98,6129
182	61	0,0031	99,9956
192	61	0,003	98,109
202	61	0,0027	98,1939
212	61	0,0027	99,3048
222	61	0,0026	99,1265
232	61	0,0025	102,1614
242	61	0,0024	102,0443
252	61	0,0023	100,6122
262	61	0,0022	101,6861
272	61	0,0021	101,593
282	61	0,002	99,9824
292	61	0,002	99,1768
302	61	0,0019	99,4735
312	61	0,0019	100,7958
322	61	0,0018	100,5457
332	61	0,0017	98,7962
342	61	0,0017	98,2578
352	61	0,0017	97,8643
362	61	0,0016	98,0408
372	61	0,0016	100,7375
382	61	0,0015	99,3195
392	61	0,0015	98,9428
402	61	0,0015	99,1583
412	61	0,0014	97,9571
422	61	0,0014	99,638
432	61	0,0014	102,1733
442	61	0,0013	100,4193
452	61	0,0013	98,8286
462	61	0,0013	100,7953
472	61	0,0013	101,3102
482	61	0,0012	99,9383
492	61	0,0012	98,2876
502	61	0,0012	102,115
2	71	0,2	100,6611
12	71	0,0331	100,107
22	71	0,018	98,5516
32	71	0,0124	100,2975
42	71	0,0095	99,6387
52	71	0,0077	101,6564
62	71	0,0064	99,4775
72	71	0,0056	98,7276
82	71	0,006	99,1352
92	71	0,0051	101,1516
102	71	0,0046	100,6974
112	71	0,0044	102,428
122	71	0,004	99,1949
132	71	0,0037	101,9915
142	71	0,0035	98,1837
152	71	0,0033	99,557
162	71	0,0031	97,5299
172	71	0,0029	101,4188
182	71	0,0028	101,3746
192	71	0,0026	98,9709
202	71	0,0025	98,0756
212	71	0,0023	101,8302
222	71	0,0022	101,1071
232	71	0,0021	97,7479
242	71	0,0021	99,7475
252	71	0,002	102,4339
262	71	0,0019	101,0418
272	71	0,0018	98,5562
282	71	0,0018	99,8712
292	71	0,0017	101,8277
302	71	0,0017	97,9712
312	71	0,0016	97,9994
322	71	0,0016	99,416
332	71	0,0015	99,0103
342	71	0,0015	100,7875
352	71	0,0015	101,5464
362	71	0,0014	98,1599
372	71	0,0014	97,7589
382	71	0,0014	97,7684
392	71	0,0013	99,7899
402	71	0,0013	101,4053
412	71	0,0013	100,9612
422	71	0,0012	99,714
432	71	0,0012	98,0968
442	71	0,0012	100,4492
452	71	0,0012	100,3941
462	71	0,0011	100,1501
472	71	0,0011	100,4761
482	71	0,0011	99,3107
492	71	0,0011	99,0225
502	71	0,0011	102,1196
2	81	0,1756	99,9108
12	81	0,0279	98,3642
22	81	0,0151	100,56
32	81	0,011	100,1369
42	81	0,0079	100,6014
52	81	0,0064	100,4863
62	81	0,0053	98,6743
72	81	0,006	101,654
82	81	0,005	97,855
92	81	0,0045	97,9984
102	81	0,0042	102,1228
112	81	0,0038	98,3517
122	81	0,0035	99,912
132	81	0,0033	98,6306
142	81	0,0031	101,6369
152	81	0,0029	98,9568
162	81	0,0027	99,2886
172	81	0,0026	101,8934
182	81	0,0024	99,2236
192	81	0,0023	101,5772
202	81	0,0022	100,7981
212	81	0,0021	97,6836
222	81	0,002	98,7892
232	81	0,0019	101,3928
242	81	0,0018	100,6318
252	81	0,0018	101,6827
262	81	0,0017	99,0424
272	81	0,0016	98,6066
282	81	0,0016	98,4916
292	81	0,0015	100,5635
302	81	0,0015	98,0501
312	81	0,0014	100,8744
322	81	0,0014	101,4124
332	81	0,0014	101,0983
342	81	0,0013	98,5031
352	81	0,0013	99,5072
362	81	0,0013	99,0795
372	81	0,0012	99,6712
382	81	0,0012	98,6562
392	81	0,0012	99,4298
402	81	0,0011	100,1651
412	81	0,0011	98,2747
422	81	0,0011	100,2781
432	81	0,0011	97,574
442	81	0,0011	99,4021
452	81	0,001	99,4118
462	81	0,001	99,028
472	81	0,001	101,188
482	81	0,001	98,8032
492	81	0,001	100,7489
502	81	0,0009	100,417
2	91	0,155	102,1232
12	91	0,0252	100,9438
22	91	0,0138	101,5582
32	91	0,0092	100,9963
42	91	0,0073	99,0656
52	91	0,0058	100,734
62	91	0,005	97,5344
72	91	0,0044	100,1697
82	91	0,0047	101,7242
92	91	0,0042	100,5958
102	91	0,0038	100,7164
112	91	0,0034	100,0962
122	91	0,0032	99,5064
132	91	0,0029	99,3135
142	91	0,0027	101,0966
152	91	0,0026	101,5114
162	91	0,0024	100,8913
172	91	0,0023	98,2666
182	91	0,0022	97,6666
192	91	0,0021	97,8197
202	91	0,0019	100,9308
212	91	0,0018	98,4399
222	91	0,0018	100,5967
232	91	0,0017	101,0036
242	91	0,0016	100,3406
252	91	0,0016	97,5071
262	91	0,0015	97,53
272	91	0,0015	99,0276
282	91	0,0014	98,8093
292	91	0,0014	100,7783
302	91	0,0013	101,7893
312	91	0,0013	98,4071
322	91	0,0013	99,208
332	91	0,0012	100,8382
342	91	0,0012	101,8962
352	91	0,0012	100,7681
362	91	0,0011	99,0672
372	91	0,0011	101,9261
382	91	0,0011	98,4324
392	91	0,0011	98,2867
402	91	0,001	100,018
412	91	0,001	101,646
422	91	0,001	100,879
432	91	0,001	102,0219
442	91	0,0009	98,4565
452	91	0,0009	99,4735
462	91	0,0009	101,0309
472	91	0,0009	101,8459
482	91	0,0009	100,2379
492	91	0,0009	101,1959
502	91	0,0009	102,3029
2	101	0,1409	98,6889
12	101	0,0233	102,1457
22	101	0,0127	100,2658
32	101	0,0088	102,1737
42	101	0,0067	99,9774
52	101	0,0054	100,2676
62	101	0,0046	102,2008
72	101	0,0048	101,5022
82	101	0,0042	101,5747
92	101	0,0037	100,4754
102	101	0,0034	100,7891
112	101	0,0031	102,4788
122	101	0,0028	102,1816
132	101	0,0026	99,1252
142	101	0,0025	101,8743
152	101	0,0023	100,4482
162	101	0,0022	100,6911
172	101	0,0021	101,2989
182	101	0,0019	101,3789
192	101	0,0019	101,4768
202	101	0,0018	98,8156
212	101	0,0017	100,5236
222	101	0,0016	99,8543
232	101	0,0015	98,3363
242	101	0,0015	101,4784
252	101	0,0014	101,8264
262	101	0,0014	101,8663
272	101	0,0013	100,8233
282	101	0,0013	99,5637
292	101	0,0013	100,5612
302	101	0,0012	100,4852
312	101	0,0012	100,7291
322	101	0,0011	100,1941
332	101	0,0011	98,2428
342	101	0,0011	100,3961
352	101	0,0011	97,6658
362	101	0,001	101,006
372	101	0,001	100,092
382	101	0,001	101,664
392	101	0,001	100,0759
402	101	0,0009	98,0641
412	101	0,0009	99,95
422	101	0,0009	100,0529
432	101	0,0009	97,7434
442	101	0,0009	101,5729
452	101	0,0009	99,4242
462	101	0,0009	100,6888
472	101	0,0008	99,7614
482	101	0,0008	98,2207
492	101	0,0008	99,5662
502	101	0,0008	98,8649
2	111	0,1297	99,555
12	111	0,0212	97,5989
22	111	0,0116	101,096
32	111	0,008	100,3751
42	111	0,0061	101,5699
52	111	0,0049	100,4171
62	111	0,0041	99,7381
72	111	0,0044	99,8906
82	111	0,0038	102,4794
92	111	0,0034	97,7967
102	111	0,0031	97,8741
112	111	0,0028	100,7066
122	111	0,0026	100,4884
132	111	0,0024	98,6153
142	111	0,0023	98,601
152	111	0,0021	100,653
162	111	0,002	102,1199
172	111	0,0019	101,1918
182	111	0,0018	99,816
192	111	0,0017	99,6944
202	111	0,0016	101,7545
212	111	0,0015	102,2645
222	111	0,0015	102,2464
232	111	0,0014	101,9964
242	111	0,0014	101,3363
252	111	0,0013	99,1691
262	111	0,0013	100,1852
272	111	0,0012	98,5969
282	111	0,0012	99,889
292	111	0,0012	102,2501
302	111	0,0011	99,8319
312	111	0,0011	101,9231
322	111	0,0011	102,337
332	111	0,001	98,4198
342	111	0,001	99,7912
352	111	0,001	101,402
362	111	0,001	101,3329
372	111	0,0009	102,0249
382	111	0,0009	98,7888
392	111	0,0009	101,3089
402	111	0,0009	102,3189
412	111	0,0009	99,1601
422	111	0,0009	99,5127
432	111	0,0008	100,3048
442	111	0,0008	100,2728
452	111	0,0008	100,6118
462	111	0,0008	98,4559
472	111	0,0008	99,8906
482	111	0,0008	99,3013
492	111	0,0008	100,7697
502	111	0,0007	102,2014
2	121	0,1184	98,5731
12	121	0,0196	100,5437
22	121	0,0107	101,836
32	121	0,009	98,0558
42	121	0,0069	99,3731
52	121	0,0053	98,4997
62	121	0,0047	100,737
72	121	0,004	100,4665
82	121	0,0035	100,8862
92	121	0,0032	100,4849
102	121	0,0029	97,7969
112	121	0,0026	100,3064
122	121	0,0024	100,3202
132	121	0,0022	98,7152
142	121	0,0021	97,5965
152	121	0,0019	99,221
162	121	0,0018	97,5471
172	121	0,0017	102,1196
182	121	0,0016	100,5086
192	121	0,0016	101,3545
202	121	0,0015	101,9374
212	121	0,0014	102,1674
222	121	0,0014	98,3666
232	121	0,0013	99,7412
242	121	0,0013	99,9398
252	121	0,0012	101,4772
262	121	0,0012	100,6961
272	121	0,0011	102,3291
282	121	0,0011	98,2778
292	121	0,0011	98,9654
302	121	0,001	101,912
312	121	0,001	99,3311
322	121	0,001	101,998
332	121	0,001	101,2389
342	121	0,0009	99,8799
352	121	0,0009	98,8658
362	121	0,0009	102,2339
372	121	0,0009	98,1125
382	121	0,0009	101,8288
392	121	0,0008	100,6168
402	121	0,0008	101,0938
412	121	0,0008	102,1238
422	121	0,0008	98,4211
432	121	0,0008	98,9122
442	121	0,0008	98,3365
452	121	0,0007	98,5156
462	121	0,0007	100,6317
472	121	0,0007	98,3819
482	121	0,0007	98,134
492	121	0,0007	98,6385
502	121	0,0007	102,3432
2	131	0,1082	97,5873
12	131	0,018	98,314
22	131	0,0099	98,1067
32	131	0,0068	99,8144
42	131	0,0052	100,7473
52	131	0,0043	102,0803
62	131	0,0043	98,008
72	131	0,0037	100,5743
82	131	0,0033	97,8557
92	131	0,0029	99,4713
102	131	0,0026	99,9846
112	131	0,0024	99,6851
122	131	0,0022	98,968
132	131	0,0021	98,7222
142	131	0,0019	102,0638
152	131	0,0018	100,3327
162	131	0,0017	98,4551
172	131	0,0016	97,6751
182	131	0,0015	99,6607
192	131	0,0015	101,5714
202	131	0,0014	101,2683
212	131	0,0013	99,2832
222	131	0,0013	102,4912
232	131	0,0012	97,6795
242	131	0,0012	100,1191
252	131	0,0011	98,5058
262	131	0,0011	100,8101
272	131	0,0011	101,0001
282	131	0,0011	99,1391
292	131	0,001	101,948
302	131	0,001	100,735
312	131	0,001	99,2083
322	131	0,0009	97,7517
332	131	0,0009	101,3349
342	131	0,0009	101,5179
352	131	0,0009	100,9949
362	131	0,0009	100,9108
372	131	0,0008	102,0218
382	131	0,0008	99,0655
392	131	0,0008	101,2628
402	131	0,0008	98,991
412	131	0,0013	101,5483
422	131	0,0013	98,4466
432	131	0,0013	100,4573
442	131	0,0013	97,7684
452	131	0,0012	98,0085
462	131	0,0012	98,2876
472	131	0,0012	98,7219
482	131	0,0012	98,182
492	131	0,0011	100,4471
502	131	0,0011	97,8928
2	141	0,1025	101,9648
12	141	0,0168	102,2372
22	141	0,0092	97,7864
32	141	0,0063	102,1308
42	141	0,0048	99,8492
52	141	0,0039	98,7888
62	141	0,004	100,4385
72	141	0,0035	98,3473
82	141	0,0031	100,4257
92	141	0,0027	99,8843
102	141	0,0025	101,5803
112	141	0,0023	102,1321
122	141	0,0021	100,1349
132	141	0,0019	100,4128
142	141	0,0018	101,1487
152	141	0,0017	98,6278
162	141	0,0016	98,8224
172	141	0,0015	100,6694
182	141	0,0014	100,1924
192	141	0,0014	97,5846
202	141	0,0013	102,1593
212	141	0,0013	99,2389
222	141	0,0012	98,5297
232	141	0,0011	100,1141
242	141	0,0011	99,506
252	141	0,0011	99,0368
262	141	0,001	100,901
272	141	0,001	100,727
282	141	0,001	99,7177
292	141	0,001	98,846
302	141	0,0009	101,0169
312	141	0,0009	99,1654
322	141	0,0009	98,5734
332	141	0,0008	101,2968
342	141	0,0008	98,7914
352	141	0,0008	100,9188
362	141	0,0008	97,5817
372	141	0,0008	101,7268
382	141	0,0008	101,7627
392	141	0,0007	100,5047
402	141	0,0007	99,1086
412	141	0,0012	100,8412
422	141	0,0012	100,1352
432	141	0,0012	101,7412
442	141	0,0012	98,7522
452	141	0,0011	98,7822
462	141	0,0011	97,8673
472	141	0,0011	100,0731
482	141	0,0011	101,9501
492	141	0,0011	100,5581
502	141	0,0011	100,2502
2	151	0,0952	101,6226
12	151	0,0156	102,3036
22	151	0,0086	101,1899
32	151	0,0059	99,2243
42	151	0,0045	99,3042
52	151	0,0045	97,7233
62	151	0,0037	97,6225
72	151	0,0032	97,5282
82	151	0,0028	99,9388
92	151	0,0025	98,9667
102	151	0,0023	101,0431
112	151	0,0021	101,6029
122	151	0,0019	100,0388
132	151	0,0018	99,8391
142	151	0,0017	97,8929
152	151	0,0016	98,4564
162	151	0,0015	99,9196
172	151	0,0014	102,1183
182	151	0,0013	97,7183
192	151	0,0013	97,9233
202	151	0,0012	98,7255
212	151	0,0012	101,0581
222	151	0,0011	100,5571
232	151	0,0011	97,9654
242	151	0,0011	102,309
252	151	0,001	101,838
262	151	0,001	98,3314
272	151	0,0009	99,8806
282	151	0,0009	101,2869
292	151	0,0009	101,3889
302	151	0,0009	97,5357
312	151	0,0008	100,3938
322	151	0,0008	101,1828
332	151	0,0008	101,2198
342	151	0,0008	102,1138
352	151	0,0008	97,9828
362	151	0,0008	101,4387
372	151	0,0007	102,2327
382	151	0,0007	98,0081
392	151	0,0007	98,8752
402	151	0,0007	98,6978
412	151	0,0012	101,5501
422	151	0,0011	97,9763
432	151	0,0011	101,2351
442	151	0,0011	98,8872
452	151	0,0011	98,3676
462	151	0,0011	102,19
472	151	0,001	101,305
482	151	0,001	97,9844
492	151	0,001	102,407
502	151	0,001	101,8173
2	161	0,0913	99,2225
12	161	0,0148	100,9701
22	161	0,0081	99,7882
32	161	0,0056	99,6768
42	161	0,0048	100,7742
52	161	0,0042	99,1235
62	161	0,0036	100,5051
72	161	0,0031	98,1526
82	161	0,0027	97,9087
92	161	0,0024	99,3922
102	161	0,0022	98,1868
112	161	0,002	100,8008
122	161	0,0018	98,074
132	161	0,0017	101,9046
142	161	0,0016	100,4135
152	161	0,0015	98,5557
162	161	0,0014	100,8433
172	161	0,0013	100,1453
182	161	0,0013	99,0629
192	161	0,0012	102,2171
202	161	0,0011	101,3421
212	161	0,0011	98,1115
222	161	0,0011	97,6923
232	161	0,001	100,076
242	161	0,001	99,4975
252	161	0,001	98,5587
262	161	0,0009	99,7641
272	161	0,0009	98,3017
282	161	0,0009	99,0421
292	161	0,0009	99,6696
302	161	0,0008	97,528
312	161	0,0008	100,7498
322	161	0,0008	98,1319
332	161	0,0008	99,811
342	161	0,0013	97,9222
352	161	0,0013	101,4022
362	161	0,0012	101,4312
372	161	0,0012	100,9242
382	161	0,0012	102,0522
392	161	0,0012	101,8371
402	161	0,0011	97,8145
412	161	0,0011	97,737
422	161	0,0011	100,1361
432	161	0,0011	98,3867
442	161	0,001	102,14
452	161	0,001	98,0486
462	161	0,001	99,441
472	161	0,001	100,482
482	161	0,001	100,693
492	161	0,001	101,0029
502	161	0,0009	100,282
2	171	0,085	99,5471
12	171	0,014	101,6196
22	171	0,0076	100,3933
32	171	0,0053	102,1128
42	171	0,0048	98,6126
52	171	0,004	101,4493
62	171	0,0033	99,3739
72	171	0,0029	99,4119
82	171	0,0025	97,9898
92	171	0,0023	101,542
102	171	0,002	99,4385
112	171	0,0019	101,2377
122	171	0,0017	102,1726
132	171	0,0016	101,7475
142	171	0,0015	101,6584
152	171	0,0014	101,0733
162	171	0,0013	100,6773
172	171	0,0013	100,0822
182	171	0,0012	100,6242
192	171	0,0012	100,0131
202	171	0,0011	100,3951
212	171	0,0011	100,86
222	171	0,001	97,6484
232	171	0,001	101,2809
242	171	0,0009	100,4999
252	171	0,0009	98,1959
262	171	0,0009	98,2205
272	171	0,0008	98,4803
282	171	0,0008	101,3878
292	171	0,0008	101,7218
302	171	0,0008	101,1778
312	171	0,0008	98,4209
322	171	0,0008	100,8347
332	171	0,0007	99,0661
342	171	0,0012	98,0291
352	171	0,0012	101,9432
362	171	0,0012	98,0124
372	171	0,0012	99,9
382	171	0,0011	98,8527
392	171	0,0011	98,4997
402	171	0,0011	98,9398
412	171	0,0011	100,789
422	171	0,001	102,236
432	171	0,001	98,6106
442	171	0,001	100,036
452	171	0,001	101,393
462	171	0,001	102,1829
472	171	0,0009	98,2115
482	171	0,0009	98,9739
492	171	0,0009	100,3059
502	171	0,0009	100,8039
2	181	0,0809	101,8802
12	181	0,0132	98,6714
22	181	0,0072	100,875
32	181	0,005	100,6508
42	181	0,0038	101,6668
52	181	0,0038	101,5682
62	181	0,0032	101,3697
72	181	0,0027	97,6447
82	181	0,0024	100,4541
92	181	0,0021	100,5899
102	181	0,0019	101,3208
112	181	0,0018	101,3736
122	181	0,0016	98,9229
132	181	0,0015	97,8852
142	181	0,0014	101,9013
152	181	0,0013	98,3649
162	181	0,0013	98,3961
172	181	0,0012	99,3
182	181	0,0011	99,7163
192	181	0,0011	99,3946
202	181	0,001	100,739
212	181	0,001	98,0044
222	181	0,001	99,1295
232	181	0,0009	101,8479
242	181	0,0009	100,5389
252	181	0,0009	98,0217
262	181	0,0008	101,5298
272	181	0,0008	101,2498
282	181	0,0008	99,4947
292	181	0,0008	99,3348
302	181	0,0008	99,4719
312	181	0,0007	98,8616
322	181	0,0007	100,4987
332	181	0,0007	97,8424
342	181	0,0012	102,0091
352	181	0,0011	99,6621
362	181	0,0011	101,9071
372	181	0,0011	100,8751
382	181	0,0011	99,8043
392	181	0,001	99,8592
402	181	0,001	98,9632
412	181	0,001	98,6231
422	181	0,001	98,7314
432	181	0,001	100,3849
442	181	0,0009	99,0067
452	181	0,0009	98,1313
462	181	0,0009	101,2479
472	181	0,0009	99,9017
482	181	0,0009	99,9302
492	181	0,0009	98,4632
502	181	0,0008	101,8703
2	191	0,0763	98,1794
12	191	0,0125	98,9727
22	191	0,0068	98,4276
32	191	0,0047	97,5177
42	191	0,0036	102,0076
52	191	0,0036	98,9468
62	191	0,003	101,5456
72	191	0,0026	100,7543
82	191	0,0023	100,94
92	191	0,002	98,3789
102	191	0,0018	97,7253
112	191	0,0017	102,3006
122	191	0,0016	101,3764
132	191	0,0014	98,0662
142	191	0,0014	101,8073
152	191	0,0013	98,5375
162	191	0,0012	102,4721
172	191	0,0011	100,1821
182	191	0,0011	100,841
192	191	0,001	99,8302
202	191	0,001	101,644
212	191	0,001	101,9629
222	191	0,0009	101,0609
232	191	0,0009	99,5272
242	191	0,0009	98,4683
252	191	0,0008	101,6908
262	191	0,0008	98,2744
272	191	0,0008	100,8688
282	191	0,0008	99,12
292	191	0,0007	99,2367
302	191	0,0007	100,1637
312	191	0,0007	99,7869
322	191	0,0007	100,7027
332	191	0,0007	101,0861
342	191	0,0011	99,8014
352	191	0,0011	100,2071
362	191	0,0011	97,5302
372	191	0,001	98,8444
382	191	0,001	98,4592
392	191	0,001	100,968
402	191	0,001	99,7215
412	191	0,001	98,6827
422	191	0,0009	100,7659
432	191	0,0009	98,5967
442	191	0,0009	99,2475
452	191	0,0009	100,0729
462	191	0,0009	99,6329
